Word,POS
ಆಯೆ,
<END>,
<START>,
ವುನೆನ್,
ಜಲ್ದಿ,
ದವಾಖಾನಿನ,
ಅಡ್ಮಿಟ್,
ಕಿದೆ,
<END>,
<START>,
ಪರ್ಬಾತಿತಿ,
ಪಾಣಿ,
ಪಡ್ರೋಚ,
<END>,
<START>,
ಏಕ್,
ವಾರೆಲಗಾ,
ಸೀಜ್,
ಕಿದೆ,
<END>,
<START>,
ಈ,
ಮನ್,
ಏಕ್,
ಮೀನಾ,
ಚಾಲಚ,
<END>,
<START>,
ವು,
ಘರೇನ್,
ಗೆ,
<END>,
<START>,
ಹಮ್,
ಪಾಂಚ್,
ಮೈಲಿ,
ಚಾಲೆ,
<END>,
<START>,
ಈ,
ಪಾಂಚ್,
ಫಿಟೆರೋ,
ಚ,
<END>,
<START>,
ವು,
ವೊರ್,
ಮುಂಡೊ,
ದಿಟಿ,
<END>,
<START>,
ಖಾದಿ,
ತೀನ್,
ಮೀಟರ್,
ಮಾಪ್,
ಚ,
<END>,
<START>,
ವು,
ಮಾಲಮ್,
ಛ,
ಜೋಣ,
ವಿಚಾರ್,
ಚ,
<END>,
<START>,
ಗಡಿಯಾರೇರ್,
ಕೀಮತ್,
ಹಜಾರ್,
ರಪಿಯಾ,
<END>,
<START>,
ಘಾವ್,
ಖಾಲ್ಡಿಮ,
ಘಣ್,
ವುಂಡೋ,
ವೆತ್ತೋ,
<END>,
<START>,
ಮ,
ಆಜ್,
ಪರ್ಬಾತಿ,
ಜಲ್ದಿ,
ಆಯೋ,
<END>,
<START>,
ರಾಮಾ,
ಠೀಕ್,
ಲಕ್ಕಚ,
<END>,
<START>,
ಅರ್ಜುನ್,
ರಾಮೇತಿ,
ಠೀಕ್,
ಲಕ್ಕಚ,
<END>,
<START>,
ಮ,
ತಮ್,
ಕರೋಜೇತಿ,
ಜಾಸ್ತ್,
ಕಾಮ್,
ಕರುಚು,
<END>,
<START>,
ವು,
ಕತ್ರಾಕೋ,
ವರ್ಷ,
ಬುದ್ಧಿವಂತಿಕೇತಿ,
ಆಡಳಿತ,
ಕಿದೋ,
<END>,
<START>,
ಆಜ್,
ಪುಸ್ತಕ್,
ಫರ್,
ಫರನ್,
ಓದಣು,
<END>,
<START>,
ದೂರ್,
ದೂರೆಲಗಾ,
ವೊರ್,
ಕೀರ್ತಿ,
ಫೇಲ್,
ಮಲೀತಿ,
<END>,
<START>,
ಏಕ್,
ರಾಜನೇತಾರ,
ರೂಪೇಮ,
ವು,
ಘಣ್,
ವಿಚಾರ್,
ಕಿದೋ,
<END>,
<START>,
ಈ,
ದೂರ್,
ಅನ,
ಸೆತ್ತಿ,
ಆಚ್,
ಕೋರ್ಸ್,
ಚ,
<END>,
<START>,
ಮ,
ವೊನ,
ಕನ್ನಾಯಿಕ್,
ಲಕ್ಕುಚು,
<END>,
<START>,
ಹಡಗ್,
ಸಾವಕಾಸ್,
ಜಾರಿಚ,
<END>,
<START>,
ವು,
ವೊರ್,
ಕಾಮ್,
ಎಚ್ಚರಿಕೆತಿ,
ಕರಚ,
<END>,
<START>,
ತೋನ್,
ವಸ,
ಭಾವನೆ,
ಆಯಿಚ್,
ಕ,
<END>,
<START>,
ವು,
ಅತ್,
ಆವಚ,
<END>,
<START>,
ಫೋಟೋ,
ವತ್,
ಲಟ್ಕಾವೋ,
<END>,
<START>,
ಮ,
ವೊನ್,
ಕಾಲ್,
ಭಳೋತೋ,
<END>,
<START>,
ವು,
ಸಂಗೀತ,
ಸಮಾರೋಹೇಮ,
ಠೀಕ್,
ಗೀದಗಾಯಿ,
<END>,
<START>,
ಸವಾರ್,
ಸಾಂಜ್,
ಹಮ್,
ವತ್,
ಜಾಣು,
<END>,
<START>,
ವೊರ್,
ತಾಂಡರಿ,
ಕನ್ನಾಯಿ,
ಅಡಗಿ,
ಕರೆನಿ,
<END>,
<START>,
ವು,
ಕನ್ನಾಯಿ,
ಬಾಗ್,
ದಿಟೊಕೊಂತಿ,
<END>,
<START>,
ಮ,
ವೊನ,
ಕನ್ನಾ,
ವನಾ,
ನೀಟ್,
ಲಕ್ಕ,
ಕೇಮಲೋಚು,
<END>,
<START>,
ಹಮ್,
ಕನ್ನಾಯಿಬಿ,
ಆಟೆನ,
ನಾಷ್ಟಾ,
ಖಾಮಾಚಾ,
<END>,
<START>,
ಮಾರ್,
ಕಾಕಾ,
ಅಭಾಲಿ,
ಭಾರ,
ಗೇಚ,
<END>,
<START>,
ಕಾಂದಾ,
ಅನ,
ಗಾಜರೆರ್,
ನಾಣಕ್ಯ,
ಟುಕಡಾ,
ಕಾಟೊ,
<END>,
<START>,
ಮ,
ತೋನ,
ಪೂರಾ,
ಒಪ್ಪುಚು,
<END>,
<START>,
ಮ,
ಸಾಲಿನ್,
ಕನ್ನಾಯಿ,
ತಡಾ,
ಕಿದೊಕೊಂತಿ,
<END>,
<START>,
ವು,
ರವಿವಾರೆರ್,
ಕನ್ನಾಯಿಬಿ,
ಘರೆಮ್,
ರಚ,
<END>,
<START>,
ಮ,
ಕನ್ನಾಯಿಬಿ,
ಕಾಲೇಜೆನ,
ಚಾಲನ,
ಜಾಣು,
ಪಡಚ,
<END>,
<START>,
ವು,
ಕನ್ನಾಯಿಬಿ,
ಮಾರ,
ವಾತೇನ,
ಒಪ್ಪತೊತೋ,
<END>,
<START>,
ರಾಮಾ,
ಏಕ್,
ಆಲಸಿ,
ಛೋರಾ,
ಚ,
<END>,
<START>,
ಈ,
ಪುಸ್ತಕ್,
ಘಣ,
ಆಸಕ್ತಿದಾಯಕ,
ಚ,
<END>,
<START>,
ವು,
ಸಾಮಳ,
ಜತ್ರಾ,
ಜೋರ್,
ವಾತೆ,
ಕಿದೋ,
<END>,
<START>,
ಬಾಕಿರ್,
ವೊರ್,
ಲಾರ್,
ಗೆ,
<END>,
<START>,
ತಮ್,
ಕತ್ರಾ,
ದೂರ್,
ಆಮ್ಲೆಚೊ,
<END>,
<START>,
ಮ,
ಬರೆ,
ದೀ,
ಮೋತ್ತಮ,
ಕಾಮ್,
ಕಿದೋ,
<END>,
<START>,
ತು,
ವೊನ,
ಕರಸಕೇಚಿ,
ಕ?,
<END>,
<START>,
ವು,
ಬರೆ,
ತೀನ್,
ತಾಸ್,
ಸುತೋಚ,
<END>,
<START>,
ವು,
ಮನ್,
ಭಳೆನ್,
ಬಲಾಯೋ,
<END>,
<START>,
ಮನ್,
ಉತ್ತರ,
ಮಾಲಮ್,
ಚ,
<END>,
<START>,
ಹಮ್,
ವೊನ,
ದೇಕಮಲೆಚಾ,
<END>,
<START>,
ಕತ್ತೆತ್ತಿ,
ಶುರು,
ಕರನು,
ಕೇನ,
ಮನ್,
ಮಾಲಮ್,
ವೆರಿತಿಕೊನಿ,
<END>,
<START>,
ಮ,
ಆಫಿಸೇನ್,
ಪೂಚಣು,
<END>,
<START>,
ಮ,
ತೋನ,
ಭಳುಚು,
<END>,
<START>,
ರೈಲ್ವೆ,
ದರಗಿಚ,
<END>,
<START>,
ತು,
ಅಂಗಡಿರ್,
ಕನ್ನ,
ಕಾರ್,
ಥಾಮೆಚಿ,
ಕ?,
<END>,
<START>,
ತು,
ಚಾಲು,
ಕರೆರ್,
ಆಂಗ್,
ತೇಲ್,
ಚೆಕ್,
ಕರ್,
<END>,
<START>,
ವು,
ಜಡ್ದೇತಿ,
ಅರಾಮ್,
ವೇಗೋಚ,
<END>,
<START>,
ವು,
ಸಿನಿಮಾನ,
ಜಾವಚ,
<END>,
<START>,
ವು,
ಆಚೊ,
ಕಾವ,
<END>,
<START>,
ತು,
ಅಸ,
ವಾತ್,
ಕೇಣು,
<END>,
<START>,
ವು,
ವಯೊಲಿನ್,
ವಜಾಯೋ,
<END>,
<START>,
ಖೇತೆಮ,
ಏಕ್,
ಗಾವಡಿ,
ಚ,
<END>,
<START>,
ವೊನ,
ಚಾ,
ರ,
ಚಟಾ,
ಚ,
<END>,
<START>,
ಸಿಬ್ಬಿ,
ಖುರ್ಚಿಪರ್ತಿ,
ಕುದಗಿ,
<END>,
<START>,
ರೋಡ,
ಗುಡ್ಡಾ,
ಅನ,
ಮೈದಾನೇಮ,
ಚ,
<END>,
<START>,
ತು,
ಪೂಚೊಜೋಣ,
ಗಡಿಯಾರ,
ಅತ್,
ಚ,
<END>,
<START>,
ತಮ್,
ಖುಶೀತಿ,
ರಮ್ಮಣು,
<END>,
<START>,
ಪಟಾಕಿ,
ಫ್ಯಾಕ್ಟರಿಮ,
ವೇ,
ಜೆ,
ವಿಸ್ಫೋಟೆಮ,
ಆಟ,
ಮಾಣಸ್,
ಮರಗೆಚ,
<END>,
<START>,
ಲೋಗ್,
ಪಾಣಿ,
ಮಾಂಗರೇಚ,
<END>,
<START>,
ವು,
ಕನ್ನಾಯಿಬಿ,
ವಿನ್ನರ್,
ಚ,
<END>,
<START>,
ಟೀಮ್,
ಚಾರನೆ,
ಸ್ಥಾನೇಪರ್,
ಆಯಿ,
<END>,
<START>,
ತಮಾರ್,
ಸ್ವಾದ್,
ಕು,
ಛ,
ಜು,
ನುಣ,
ಅನ,
ಕಾಳಿ,
ಮರ್ಚೆ,
ಘಾಲೊ,
<END>,
<START>,
ಪ್ರವಾಸಿಗನೊ,
ಅದ್ಭುತ,
ಜಮೀರ,
ದೃಶ್ಯರ,
ಪ್ರಶಂಶೆ,
ಕಿದೆ,
<END>,
<START>,
ವು,
ಗಾಮೇನ,
ಏಕ್,
ಶರ್ಮೆರ್,
ವಾತ್,
ಚ,
<END>,
<START>,
ಜೀತಿ,
ಜೆ,
ಟೀಮೇನ,
ಟ್ರೋಫಿ,
ದೇನ,
ಸಮ್ಮಾನ,
ಕಿದೆ,
<END>,
<START>,
ಸಮಕಾಲೆರ,
ಶೈಲಿರ,
ವಾಸ್ತುಶಿಲ್ಪ,
ಅನ,
ಸಾಂಪ್ರದಾಯಿಕ,
ಡಿಜಾಯಿನೆನ,
ವ್ಯಾಪಕ,
ರೂಪೇತಿ,
ಮಾನಚ,
<END>,
<START>,
ಏ,
ಚೊರಿರ,
ಸ್ಪಷ್ಟ,
ಪ್ರಕರಣ,
ಚ,
<END>,
<START>,
ವೊ,
ಅಪರಾಧ,
ಕಿದೇಚ,
<END>,
<START>,
ವು,
ಕವಿತಾ,
ಲಕ್ಕೆಮ,
ನಿಪುಣ,
ಚ,
<END>,
<START>,
ವು,
ರಕ್ತದಾನೇನ,
ಜಾಸ್ತ್,
ಮಹತ್ವ,
ದಿನೋ,
<END>,
<START>,
ಮ,
ಮಾರ,
ಸ್ವಂತ,
ನಿರ್ಧಾರ,
ಲುಚು,
<END>,
<START>,
ಮುಖ್ಯಮಂತ್ರಿ,
ಮನ್,
ಭಳೆನ,
ಹೊಟೋ,
ಸರಕರೊತೊ,
<END>,
<START>,
ಹಯಿ,
ಕರೆರ್,
ಕಾಂಯಿ,
ಜರೂರತ್,
ವೇತ್ತಿ,
<END>,
<START>,
ಭಾರತ,
ಹಬ್ಬಾನೂರ,
ದೇಶ,
ಚ,
<END>,
<START>,
ಮ,
ಹಯಿ,
ಕಾವ,
<END>,
<START>,
ಜನಾ,
ಕಾಮೆಮ,
ತಡಾ,
ವೇನಿ,
<END>,
<START>,
ಇನೇಮ್,
ಎಕ್ಕಿ,
ನವ,
ಕಾವ,
<END>,
<START>,
ವೊ,
ವೂನೂರ್,
ಖಾಣೊ,
ವೊಜ್,
ಕರಚ,
<END>,
<START>,
ಇ,
ಹಳ್ಳಿ,
ನಗರೇತಿ,
ಘಣ್,
ದೂರ್,
ಚ,
<END>,
<START>,
ಭಾರತೇಮ,
ಕೋ-ವರ್ಕಿಂಗ್,
ಸಾಮಾನ್ಯ,
ವಾತ್,
ಚ,
<END>,
<START>,
ವೋರ,
ದೀ,
ಬೇಟಿ,
ಚ,
<END>,
<START>,
ಪಣ,
ವು,
ವೊನ,
ಲಿದಿಕೋನಿ,
<END>,
<START>,
ವು,
ಏಕ್,
ಮೋಟ್,
ಅನುಭವ,
ಚ,
<END>,
<START>,
ವುನೆರ್,
ವಾತೆ,
ಖರೆತಿ,
ಘಣ್,
ದೂರ್,
ಚ,
<END>,
<START>,
ವು,
ಇ,
ವಿಷಯ,
ಘಣ್,
ವಣಾ,
ಕೇತೋ,
<END>,
<START>,
ವೊ,
ಸ್ವತಂತ್ರ,
ಚ,
<END>,
<START>,
ವು,
ಕತ್,
ಗೇಚ,
ಕೆನ್ನಿ,
ಮಾಲಮ್,
ಛೆನಿ,
<END>,
<START>,
ಕಾಂಯಿ,
ಅಭಿವೃದ್ಧಿ,
ವೆತ್ತಿಕೋನಿ,
<END>,
<START>,
ವು,
ಏಕ್,
ಮೂರ್ಖ,
ಚರ್ಚೆ,
ವೇತ್ತಿ,
<END>,
<START>,
ತಡಾರ,
ಕಾರಣ್,
ಅಜಿ,
ಮಾಲಮ್,
ವಿಕೊಂತಿ,
<END>,
<START>,
ವೊ,
ಸಾರಿ,
ದಾಡೋ,
ಅತ್ತಜ್,
ವೆತ್ತೆ,
<END>,
<START>,
ವುನೇನ,
ಪೂರ್ವಜರೇತಿ,
ಆಸ್ತಿ,
ಮಳಮಲಿಚ,
<END>,
<START>,
ಪ್ರಧಾನಮಂತ್ರಿ,
ಅನ,
ರಾಷ್ಟ್ರಪತಿರ,
ನಾಳಿ,
ನಾಳಿ,
ವಿಚಾರ್,
ಚ,
<END>,
<START>,
ವೊರ್,
ಮುಂಡೊ,
ಖುಷಿತಿ,
ಖೀಲ್,
ಮಲೋತೊ,
<END>,
<START>,
ಖೇತಿರ,
ವಾಸ,
ನಾಳಿ,
ನಾಳಿ,
ಪ್ರಕಾರೇರ್,
ಧೂಡ್,
ಕುಣಸ್,
ಚ,
<END>,
<START>,
ವೊ,
ಅದ್ಧೂರಿ,
ಜೀವನಾರ,
ಶೈಲಿ,
ಪಸಂದ್,
ಪಡಚ,
<END>,
<START>,
ವೊ,
ಬಸ್ಸೆಮ್,
ಗೆ,
<END>,
<START>,
ತಮ್,
ಹಳ್ಳಿನ,
ಜಾವೊಚೊ,
ಕ?,
<END>,
<START>,
ಉನೇಮ,
ಕುಣಸ್,
ವಿಶಿಷ್ಟ,
ಗುಣಾರ,
ಕಮಿ,
ಚ,
<END>,
<START>,
ಘಟನೆ,
ಮೋಟ್,
ಸಂಖ್ಯೆಮ,
ದರ್ಜ್,
ವೇಮಲಿಚ,
<END>,
<START>,
ತಮ್,
ನಿರ್ಧಾರ,
ಕರನು,
<END>,
<START>,
ವು,
ಕಾಂಯಿ,
ಕರಚ?,
<END>,
<START>,
ವುಪ್ಪರೆರ್,
ಸೆ,
ಪದಾರ್ಥ,
ಭೇಳೋ,
ಅನ,
ಫ್ರೈ,
ಕರೋ,
<END>,
<START>,
ಸಮಯ,
ಬದ್ಲಗೋಚ,
ಕ?,
<END>,
<START>,
ಇ,
ನಾಳಿ,
ಥರಾತಿ,
ಕಾಮ್,
ಕರಚ,
<END>,
<START>,
ಹಮ್,
ನಾಣಕ್ಯ,
ಘರೆಮ್,
ರೆತೇತೆ,
<END>,
<START>,
ಎ,
ಹಳ್ಳಿರ,
ನಾಯಕ್,
ಕುಣ,
ಚ?,
<END>,
<START>,
ವು,
ಖರೆ,
ಫ್ರೆಂಡ್ಲಿ,
ಕಾವ,
<END>,
<START>,
ಏರ್,
ಕಾರಣ,
ದಾಖಲೆಮ,
ದೇಮಲೆಚ,
<END>,
<START>,
ವ್ಯಾಪಾರಿನುನ,
ನಷ್ಟ,
ವೇರಿಚ,
<END>,
<START>,
ಇ,
ಕಾಮ್,
ಘಣ್,
ಕಠಿಣ್,
ಚ,
<END>,
<START>,
ಚಾ,
ಮ,
ದೀ,
ಚಮಚಾ,
ಸಕ್ಕರ್,
ಘಾಲಚ,
<END>,
<START>,
ವು,
ಸಭೆಮ,
ಗೈರು,
ಹಾಜರ್,
ವೇತ್ತೋ,
<END>,
<START>,
ಸಂಧಿವಾತ,
ಕುವಾರ್,
ಮಾಣಸೇಮ,
ಕಾಳಜಿರ,
ವಿಚಾರ್,
ಚ,
<END>,
<START>,
ಎ,
ಪ್ರಾಜೆಕ್ಟೇಮ,
ಹಮೇನ,
ಸಮಾನ,
ಜವಾಬ್ದಾರಿ,
ಚ,
<END>,
<START>,
ಮನ್,
ವೊರ್,
ಬರೆ,
ದೀ,
ಫೋಟೋ,
ಚಾವ,
<END>,
<START>,
ಇ,
ಪಾಂಚನೆ,
ದಾಡೋ,
ಚ,
<END>,
<START>,
ಅತ್,
ಭರಪೂರ್,
ಪಾಣಿ,
ಛ,
<END>,
<START>,
ವುನೇಮ,
ಬಾರಾಹ್,
ಮಾಣಸೇನ,
ಪಕಡಲಿದೆಚ,
<END>,
<START>,
ಕುಣಸಿ,
ವೈಯುಕ್ತಿಕ,
ನಿರ್ಧಾರ,
ಲೇಸಕ್ತಾಯೆನಿ,
<END>,
<START>,
ವು,
ಮನ್,
ಭಳೆನ್,
ಗಡಬಡೆತಿ,
ಆಯೋ,
<END>,
<START>,
ತಮಾರ್,
ಪರಿವಾರೇರ್,
ಬಗ್ಗೆ,
ಕಾಂಯಿ?,
<END>,
<START>,
ಎ,
ಹಳ್ಳಿಮ,
ಭರಪೂರ್,
ಪಾಣಿ,
ಛ,
<END>,
<START>,
ಸೆ,
ದೇವೆರ್,
ಕನ್ನ,
ಚ,
<END>,
<START>,
ತು,
ಕಾಲ್,
ವೊರ್,
ಜೋಡಿ,
ಹರಕೆವಡಿ,
ವಾತೆ,
ಕಿದೋತೋ,
<END>,
<START>,
ಫೈನಲ್,
ಮ್ಯಾಚ್,
ಆಜ್,
ಚ,
<END>,
<START>,
ವು,
ವುನೇನ,
ಸಿಕಾಯೇಲಗೊ,
<END>,
<START>,
ಖಾಣೆರ್,
ಪಚ್,
ಮ,
ತೋನ,
ಭಳುಚು,
<END>,
<START>,
ಹಳ್ಳಿರ,
ಛಿಜ್ಯಾಪರ್,
ಸಾಂಜ್,
ವಣಾ,
ರಮ್ಮಚ,
<END>,
<START>,
ವು,
ಘಣ್,
ಭಯಾನಕ್,
ವೇತ್ತಿ,
<END>,
<START>,
ಕೃಪಯಾ,
ಎ,
ಪೇಪರೆಪರ್,
ಸೈನ್,
ಕರೋ,
<END>,
<START>,
ಏರ್,
ಲಾರ್,
ಏಕ್,
ಇಂಟರೆಸ್ಟಿಂಗ್,
ಸಾಕಿ,
ಚ,
<END>,
<START>,
ಮನ್,
ವು,
ಠೀಕ್,
ಮಾಲಮ್,
ಛೆನಿ,
<END>,
<START>,
ವು,
ದಸೆಕ್,
ಅರಾಮ್,
ಕರೆದ್,
<END>,
<START>,
ವೊಮ,
ಅನ,
ವೊರ್,
ಭೇನೇಮ,
ಕಾಂಯಿ,
ಅಂತರ್,
ಚ?,
<END>,
<START>,
ವೊನ,
ಏಕ್,
ವಾರ್,
ವಿಶ್ರಾಂತಿ,
ಕೆಮಲೆಚ,
<END>,
<START>,
ಮ,
ಆಜ್,
ಡಾಕ್ಟರೇನ,
ದಕಾಳೆನ್,
,
ಜಾವುಂಚು,
<END>,
<START>,
ವು,
ಕಾ,
ಮುಖ್ಯ,
ಚ?,
<END>,
<START>,
ಇ,
ಲೇಖನ,
ಸುದ್ದಿಮ,
ವರದಿ,
ವೇಮಲೋಚ,
<END>,
<START>,
ಆಜ,
ಪ್ರಧಾನಮಂತ್ರಿ,
ಆಯೆನಿ,
<END>,
<START>,
ಇ,
ಮಾನವೀಯತೆರ,
ವಿರುದ್ಧ,
ಚ,
<END>,
<START>,
ಆಜ,
ಗಾಮೇಮ,
ಉದ್ಯೋಗ,
ಮೇಳ,
ಚಾಲಚ,
<END>,
<START>,
ಮ,
ಎ,
ಹಳ್ಳಿಮ,
ಮೋಟೋ,
ವೇಮಲೋಚು,
<END>,
<START>,
ಖರೆ,
ವು,
ಮರ್ಗಿಚ,
ಕ?,
<END>,
<START>,
ವ್ಯಾಲಿಡ್,
ಐಡೆಂಟಿಟಿ,
ಪ್ರೂಫ್,
ಲೇಜಾಯೆರ್,
ಕಡ್ಡಾಯ,
ಚ,
<END>,
<START>,
ವುನೆಮ್,
ದೀ,
ಛಿಜ್ಯಾಪರ್,
ಚ,
<END>,
<START>,
ಏಕ್,
ಏಕ್,
ಮಾಣಸೇರ್,
ಜೀಬ್,
ಹತೋಟಿಮ,
ರೇನಿ,
<END>,
<START>,
ವೋರ,
ಮೊದಲೇರ್,
ಪಿಚ್ಚರ್,
ಸಫಲ,
ವೀತಿ,
<END>,
<START>,
ಹಾತ್,
ಟಾಂಗ್,
ಅನ,
ಆಂಕಿ,
ಬುರನು,
<END>,
<START>,
ಸೆಮಾನೇರ್,
ಕೀಮತ್,
ಅಬಾಳೆನ್,
ಪೂಚರಿಚ,
<END>,
<START>,
ಮ,
ಸಾಂಜ್,
ಪಾಂಚೇನ,
ಭಳುಚು,
<END>,
<START>,
ಪಣ,
ಅತ್ರಾ,
ತಡಾ,
ಕಾ?,
<END>,
<START>,
ದೂದ್,
ಅನ,
ದೂಸರ್,
ಕಮ್,
ಕೊಬ್ಬೇರ್,
ದೂದೆರ್,
ಪ್ರೊಡಕ್ಟ್,
ಆರೋಗ್ಯನ,
ಆಚ್,
ರಚ,
<END>,
<START>,
ಭಯೋತ್ಪಾದನೆರ,
ವಿರುದ್ಧ,
ಲಡಾಯಿ,
ಚಾಲು,
ವೇಗಿಚ,
<END>,
<START>,
ವು,
ವುನೇನ,
ಜಲ್ದಿ,
ಕರೋ,
ಕಿ,
<END>,
<START>,
ಮನ್,
ಲಕಡಿರ,
ಖುರ್ಚಿಪರ್,
ಬೆಸೆನ್,
ಪಸಂದ್,
ಚ,
<END>,
<START>,
ಅತ್,
ಎಕ್ಕಿ,
ಕಾಮ್,
ಛೆನಿ,
<END>,
<START>,
ವೊರ್,
ಕಾಂಯಿ,
ತಪ್ಪ್,
ಚ?,
<END>,
<START>,
ಮ,
ಜಲ್ದಿ,
ನಿರ್ಧಾರ,
ಕರನು,
<END>,
<START>,
ಇ,
ಗೀದ್,
ಮ,
ರಚನೆ,
ಕಿದೋಚು,
<END>,
<START>,
ಮ,
ತಾರ್,
ವಾಸ್,
ಖುಷ್,
ಚು,
<END>,
<START>,
ಅಜಿ,
ಘಣ್,
ಖಾಣೊ,
ರೆಕೊಂತಿ,
<END>,
<START>,
ಬಜೆಟೇರ್,
ಕೊರತೆ,
ಜಾಸ್ತ್,
ವೇರಿಚ,
<END>,
<START>,
ವು,
ಸಾಮಾನ್ಯ,
ಮಾಣಸ್,
ಕಾವ,
<END>,
<START>,
ಇ,
ಭಾಟಾ,
ಘಣ್,
ಬೋಜಾಚ,
<END>,
<START>,
ಮ,
ನಿರಂತರ,
ಸಿಕರೋಚು,
<END>,
<START>,
ಮಾಜಿ,
ಹಣಕಾಸು,
ಸಚೀವ,
ಅಬ್,
ಛೆನಿ,
<END>,
<START>,
ಪಣ,
ಅಪಘಾತೆಮ,
ಎಕ್ಕಿ,
ಮಾಣಸ್,
ಮರೆಕೊಂತಿ,
<END>,
<START>,
ತು,
ಕತ್,
ಕಾಮ್,
ಕರೆಚಿ?,
<END>,
<START>,
ವೊರ್,
ಬಗ್ಗೆ,
ಮನ್,
ಅಬ್,
ಬಿ,
ಬೇಸರ,
ಚ,
<END>,
<START>,
ವೊ,
ಕನ್ನಾಯಿ,
ಹೊಟೋ,
ಆಯೆನಿ,
<END>,
<START>,
ಏಕ್,
ಸಫಲ,
ಕರಿಯರ್,
ನಿರ್ಮಾಣ,
ಕರೆರ್,
ಚಾವೋಚೊ?,
<END>,
<START>,
ವೊರ್,
ನಾಮ್,
ಘಣ್,
ಲಾಂಬೊ,
ಚ,
<END>,
<START>,
ವೊ,
ಆಜ್,
ಆರೆಕೊಂತಿ,
<END>,
<START>,
ವೊ,
ಸವಾರ್,
ಆವಚ,
<END>,
<START>,
ಎ,
ಭಾಗೇರ್,
ಲೋಗ್,
ಘಣ್,
ಚಿಂತಿತ,
ಚ,
<END>,
<START>,
ಆಜ್,
ವಾತಾವರಣ,
ಶುಷ್ಕ,
ಚ,
<END>,
<START>,
ಲೋಗ್,
ವುನೆರ್,
ಆರೋಗ್ಯಪರ್,
ಧ್ಯಾನ್,
ದೇಣು,
<END>,
<START>,
ಲೋಗ್,
ದಾಡ್ಡಿ,
,
ಚಾಲನು,
<END>,
<START>,
ಹಮ್,
ಯೇನ,
ಜಲ್ದಿ,
ಕರನು,
<END>,
<START>,
ಆಜ್,
ಎಕ್ಕಿ,
ಕೇಸ್,
ದರ್ಜ್,
ವೇಕೊಂತಿ,
<END>,
<START>,
ಮಿನಿ,
ಬಸ್,
ಪಾಣಿ,
ಪಡಗಿ,
ಜೇತಿ,
ತೆರಹ,
ಮಾಣಸ್,
ಮರಗೆಜೆರ್,
ಶಂಕೆ,
ಚ,
<END>,
<START>,
ತಮ್,
ಅತ್ತೇತಿ,
ದೃಶ್ಯ,
ದೇಕಸಕೊಚೊ,
<END>,
<START>,
ವೋರ,
ನಾಮ,
ಲಾಂಬೊ,
ಚ,
<END>,
<START>,
ಮಾರ್,
ಕನ್ನ,
ಬ್ಯಾಂಕೆಮ,
ಎಕ್ಕಿ,
ಪೀಸಾ,
ಛೆನಿ,
<END>,
<START>,
ವೊನ,
ಸರಕಾರೇತಿ,
ಮಂಜೂರಿ,
ಮಳಗೀಚ,
<END>,
<START>,
ಮಾರ,
ಜೀವನಾಮ,
ಸಂತೋಷ,
ಛೆನಿ,
<END>,
<START>,
ಶಿಳೆ,
ಪಾಣೀತಿ,
ತಮಾರ್,
ಮುಂಡೊ,
ಧೊವೊ,
<END>,
<START>,
ತಮ್,
ಆಂಗ್,
ಕಾಂಯಿ,
ವಿಚಾರ್,
ಕರ್ರೆಚೊ?,
<END>,
<START>,
ವು,
ಪ್ರಶ್ನೆರ,
ಎಕ್ಕಿ,
ಉತ್ತರಾ,
ದಿನೋಕೋನಿ,
<END>,
<START>,
ಇ,
ವಾವಡಿ,
ಘಣ್,
ವುಂಡ್,
ಚ,
<END>,
<START>,
ಸ್ಟ್ರೀಟ್,
ಘಣ್,
ಹೊಲಸ್,
ಚ,
<END>,
<START>,
ಅತ್,
ಅಜಿ,
ಏಕ್,
ಪುಸ್ತಕ್,
ಚ,
<END>,
<START>,
ವು,
ಠೀಕ್,
ಕಾಮ್,
ಕರ್ರೋಚ,
<END>,
<START>,
ಇ,
ವೊತಿ,
ನವೋ,
ಘರ್,
ಚ,
<END>,
<START>,
ವು,
ಠೀಕ್,
ಅಡಗಿ,
ಕರಸಕಚ,
<END>,
<START>,
ಇ,
ಶಾಪಿಂಗ್,
ಪಟ್ಟಿ,
ಲಾಂಬ್,
ಚ,
<END>,
<START>,
ವೊನ,
ಜಲ್ದಿ,
ಮೆಡಿಕಲ್,
ಟ್ರೀಟ್ಮೆಂಟ್,
ಚಾವ,
<END>,
<START>,
ಸ್ಟ್ರೆಸ್,
ಘಣ್,
ರೋಗೆರ್,
ಕಾರಣ್,
ಚ,
<END>,
<START>,
ಇ,
ಸರೋವರ,
ಖಾರೊ,
ಚ,
<END>,
<START>,
ಮ,
ಮಾರ,
ಆರೋಗ್ಯ,
ಸುಧಾರ್,
ಕರನು,
<END>,
<START>,
ಅಬ್,
ಟೈಮ್,
ಕತ್ರಿ,
ವಿಚ,
<END>,
<START>,
ಕಾಮ್,
ಖುಟಾಡೆನ್,
ಮನ್,
ಜಾಸ್ತ್,
ಟೈಮ್,
ಛೆನಿ,
<END>,
<START>,
ವುನೆನ್,
ಪಿಸಾರ್,
ಕೀಮತ್,
ಮಾಲಮ್,
ಚ,
<END>,
<START>,
ತಮ್,
ಮೆಹನತೆತಿ,
ಕಾಮ್,
ಕರನು,
<END>,
<START>,
ಪಾಪು,
ವೇತೇಸಾತ್,
ಮರ್ಗೋ,
<END>,
